employee_id,name,job_role,day_of_week,leaves_taken,workload,temperature,precipitation,present
60175794-00f2-4747-a94a-595ab274dc31,Nicholas Sachar,Textile and Clothing,3,1,0.7769364889371712,23.268033325435972,24.35075329377976,1
22a6f605-64ae-4ba3-b6fd-0dc46807c7a4,Chandran Deo,Telecommunications,0,3,0.10057804501825822,40.708376604536625,4.823515040161203,1
5d3a85c6-ab44-4dd3-ac72-ddc2b90aa828,Aadi Dua,Electronics and IT hardware,0,8,0.2858075701586926,39.85625420482043,41.475785534376456,0
b35714f4-6236-4b35-a518-a105bb2071af,Devansh Goswami,Auto and Auto Components,6,2,0.5163896986660272,39.66357878164443,0.01576439825548004,0
b9fba106-47c8-4424-84ee-3cd1c1617f3b,Advik Ranganathan,Media and Entertainment,5,1,0.426279538128543,41.87632134163458,36.179295258449216,0
b3db3092-998e-47f9-9145-99e03aaecb24,Omaja Kurian,"Building, Construction and Real Estate",6,4,0.31335058025075857,33.212964643108336,2.247923204442226,1
070ab9ec-98af-4547-8b11-33b9321cc13b,Geetika Kapoor,Beauty and Wellness,0,5,0.7835280867515608,37.81057347643924,13.390876191043832,0
bb4018e4-c666-46ea-bfac-7088df1d7776,Lila Bhatia,Media and Entertainment,1,6,0.7565035923945262,42.98318965322342,30.296321225640792,0
2cc661cd-dfc0-42df-98ef-bd0ae25e2fe8,Laban More,"Building, Construction and Real Estate",5,3,0.7596113108414476,24.33727799907276,15.374234307919659,1
be78b050-462b-43a8-bb07-3cbcf55ec5e0,Yash Kale,Electronics and IT hardware,3,5,0.6260541282260996,38.177815309717815,29.23554921338515,1
db67d5af-786d-4f28-bad8-f4cf7284dd40,Yagnesh Varkey,Banking and Financial Services,1,6,0.3270032919753486,33.55408391855843,18.500418702296855,0
1f25def0-ccd0-4e0a-afb5-505cc3f654c1,Laban Borra,"Transportation, Logistics",5,2,0.8915589608776682,26.270894925575924,19.077980104059634,1
d582fd83-3695-4b39-a91b-0327de8beef9,Anamika Korpal,Private Security Services,4,2,0.44348664293316364,37.7383753332025,6.440271093060629,1
42a7afe9-8b09-460c-bce0-fabf8eb4d163,Lila Dhar,"Building, Construction and Real Estate",0,9,0.4454068059012417,41.348450740521784,30.883710235430495,0
9b8d0335-936a-430b-a52b-0b02925a64f5,Vidhi Gara,Media and Entertainment,6,8,0.514059022406694,44.135678850980185,34.58223571087982,0
3d410c94-f58c-469d-8577-599cca4a369b,Chandani Zacharia,"Building, Construction and Real Estate",1,10,0.5373788510842361,29.648914479449687,4.210501722693016,0
1c4287fa-17f0-43d9-819a-330ea87a41ef,Rachit Bath,Retail,5,9,0.4669696424546501,22.489205861938558,27.748183038165227,0
a3be6587-fff2-48c2-a128-b815c8dc59f2,Baghyawati Misra,Textile and Clothing,0,4,0.6054338763154201,42.92652043222469,24.91131791232836,0
b55ba6cd-0a7d-4250-8436-388ecfc4a98b,Bahadurjit Patla,Agriculture,0,6,0.12252734311886022,22.83224278047749,25.005505846149887,0
75f6edac-0949-41a0-9ccc-1e2bbd53ed8b,Harini Borah,Retail,5,4,0.7050112406290202,32.727973482313644,9.052977102907212,1
93bd6c58-57f0-4566-8cc7-04acf2ba9c7d,Varsha Lanka,Banking and Financial Services,1,7,0.9936483362931187,30.14589431345336,30.937011781732636,0
71f6a318-038f-4b7f-a01c-df9be4c649a1,Vedhika Tandon,"Travel, Tourism and Hospitality",1,3,0.11579804941578954,36.18477321076436,7.57795523488975,1
d145e02a-a482-44e3-ac72-f50dc4213dea,Aarini Gera,Beauty and Wellness,3,9,0.306906346294804,36.74741689236971,39.69360138191785,0
e1dd5fdb-8b1e-4c43-94fa-4361bd82b89b,Mason Shere,Food Processing,6,6,0.6908531159523427,20.392117156187666,13.827450921839906,1
77015ed1-4d55-49df-87aa-c4fe74eedd95,Jason Shroff,Retail,1,9,0.5247179609557077,30.923420040513346,14.976744266323323,1
6e42f32e-e9b5-4f86-a80a-01abed5367d1,Jasmit Choudhry,"Travel, Tourism and Hospitality",6,9,0.3960065555333817,36.27588640040332,16.255518040210546,0
5fbd5bf2-b2a4-43bd-b884-37a2275e3f0a,Balhaar Baria,Electronics and IT hardware,3,6,0.2566007097445137,25.369742988077785,11.33037128865984,0
3c1a8a64-9a04-407a-b25a-89e1ced6018f,Darpan Rattan,Textile and Clothing,6,4,0.9209943657108878,25.255167069213307,48.07496305922525,0
ca88f770-44bd-4e13-86a5-34cbc67c7c85,Ria Bala,"Transportation, Logistics",3,4,0.7630165549866799,33.49652286500138,41.87426819300833,1
4fee20f2-8d8d-4fb2-a7ef-2becd37a1066,Aarav Radhakrishnan,Beauty and Wellness,6,2,0.8028499666301445,40.42445792698486,43.639724532990634,0
538a22a8-eb4d-470d-b43e-f6e89654cd87,Urmi Pandey,IT and ITeS,5,5,0.17562623188777662,36.96262181304087,18.871702814389003,1
d3f5e926-941a-4223-b3fc-6915c2b6f979,Lakshmi Kumer,Private Security Services,4,6,0.9718027954339858,34.71457091554545,1.9724331938384188,0
2cb872ab-3a7b-4779-888c-78b42491d7b4,Ucchal Cheema,Food Processing,3,5,0.983071121917469,36.550107042375345,12.13126573160055,0
74d76d0b-1e35-4d4d-8cba-6b0a897ff847,Max Kamdar,Electronics and IT hardware,4,10,0.40003462022096425,38.24340219354353,12.572605984590556,0
f33e3f51-cad6-49aa-a3b4-5978b6bafc7b,Dalaja Babu,"Transportation, Logistics",2,10,0.20411364273320368,33.22786016852306,47.46089628833741,0
13c4770a-8388-41af-baa8-984ff62a04b5,Vedhika Suri,Auto and Auto Components,2,5,0.2064546542985568,42.511163640108705,10.331612464224039,1
41aba590-ae9f-4403-862f-1af2d77d95ec,Wishi Apte,Media and Entertainment,3,3,0.7942068250606126,24.04083427424908,4.274026656522878,1
af87a1b9-afcc-440f-b972-868037eaee11,Prisha Kakar,Pharmaceuticals,3,2,0.4726810327202583,36.24301058803475,19.85583029695096,0
17d972d1-9d49-47c1-b7f1-99b7dca6118c,Praneel Varma,Agriculture,3,10,0.16450400263439402,38.03319153203081,18.65918431509436,1
b006e6e1-c498-4420-9615-0c700527f4e1,Bahadurjit Jha,IT and ITeS,6,1,0.45140471110109237,43.06384159748997,0.6165954254409411,1
85232628-1299-4458-8929-38b711bfefef,Oliver Kurian,IT and ITeS,4,2,0.6682504041524255,26.445449320527704,23.92271224959866,1
8f2260c6-282c-4c61-8e67-9babe3a572c0,Azaan Sagar,Telecommunications,2,1,0.25857509143056245,39.419431231662244,41.63316355375909,0
5689d403-8c08-463f-b3a2-7978ccb8961a,Atharv Arya,Banking and Financial Services,1,10,0.2217463053481707,43.12294899346449,46.88241224305034,0
30052b7a-41af-4735-b6ba-bfd44dfe31b6,Amol Narain,Healthcare,3,7,0.945378239343327,25.687964609762457,45.71564724837573,0
1e8d0aff-ec3b-43a6-abc1-9d86dc9d135e,Fitan Kadakia,"Building, Construction and Real Estate",6,4,0.7426355112259574,39.335103167804,2.327670859612124,1
aa692ff6-9e0c-4e9c-aaf3-7307857d55c4,Chakrika Parsa,Banking and Financial Services,0,3,0.19989695719306427,22.75517217107975,22.621599925567843,0
eaefa0fe-05ff-41a8-a280-96e4cc5cc109,Ikshita Roy,"Transportation, Logistics",3,0,0.6254468317365482,22.41273435548416,14.465539149854939,1
051d8be0-20c1-456b-a93c-84ad8f62c772,Faraj Ramakrishnan,Banking and Financial Services,0,5,0.4068010560765746,34.195800943857236,12.743869586036494,1
24e956a6-e13e-4666-8ce9-45a89e398312,Libni Merchant,Healthcare,5,3,0.9629277128078741,25.84336629693324,49.19467981756902,0
72ac9fbb-4aa3-427d-be5e-446f124a03b5,Ekavir Subramanian,Healthcare,2,1,0.10322738625334837,20.332839630044926,13.053996296021285,0
5194eea0-6906-4c97-90b3-0245ea32bd58,Idika Shan,Beauty and Wellness,0,1,0.9330411697624563,29.141249955374555,26.519192738536606,1
fa3e1353-9ad2-4c55-a813-c33b5c861345,Kabir Das,"Building, Construction and Real Estate",2,9,0.7903305784409422,22.737770738831177,31.197453359425335,0
b040eaba-92fa-48b4-9482-00511a354407,Rishi Vasa,Pharmaceuticals,3,9,0.8439654240747251,35.33192034171613,2.5176002574626652,1
28a08300-61ef-482e-aa20-33c6dd68325d,Geetika Murty,Beauty and Wellness,1,5,0.6727035376500369,43.14490384226649,20.30428156722874,1
10745120-bab6-4855-b36d-5947d6c762fd,Panini Purohit,Handlooms and Handicrafts,3,9,0.8868435653125495,44.984502414539136,32.88823545260473,0
09538cd6-99ea-4efe-96dc-abc2b5970bac,Jai Nazareth,Retail,6,1,0.9106358028011635,31.280971696379325,13.495659736537208,1
36835b26-dda8-4dcf-919a-23beb0efb73c,Unni Rajagopalan,Private Security Services,0,7,0.17143393011616942,29.856656674198195,3.583770940988762,0
912698e3-b68d-4201-b514-4ec9be21c68e,Yahvi Agrawal,Textile and Clothing,3,1,0.9777739672903869,42.75264731227122,36.67223180022919,1
58070be9-4862-4f0d-b50e-4c75abab8524,Devika Kalita,Healthcare,6,4,0.12065703783511958,20.428630637700714,2.083243838045296,1
4513529a-f1dc-4237-ac45-6b30d3af9774,Dayamai Shankar,"Travel, Tourism and Hospitality",5,3,0.13516497039659525,30.861409389421276,47.83700474603661,0
f5530425-d81f-46b5-856a-990afcaa1635,Baljiwan Bhardwaj,Pharmaceuticals,3,7,0.5629733970304251,20.81874735466095,47.6540904601899,0
a80dde14-c44c-46b5-868f-3f065e538f5e,Tamanna Talwar,Agriculture,5,8,0.8418113992390547,40.716575609327904,39.03057344604129,1
c8e08675-fa76-45bb-b848-4e80979e6c24,Rudra Om,Food Processing,6,5,0.6741705259098468,35.267772403853165,7.661726601390168,1
5776d8e5-8db0-4d5b-a407-25ac6a054842,Devika Nori,Telecommunications,5,6,0.820309045650044,22.946121020241137,2.1017846352770264,1
5f48f8bf-3584-4325-b6a0-fbc0529a1599,Lipika Raval,Media and Entertainment,6,0,0.2740525864067961,33.41311906361929,26.212711709093007,1
bea02ee7-2dd5-4d18-810b-1ca37076523f,Widisha Bail,Telecommunications,4,1,0.30542567256652625,21.22280204466048,18.22940479385469,1
6f704658-6308-4d38-b115-bed6cdadb1d4,Inaya Dua,Media and Entertainment,2,10,0.7522722648632558,40.9091902710204,1.7066951635028749,0
d7ea0031-78b0-484d-95e1-427100f12590,Dhruv Misra,Food Processing,2,8,0.3322521474307198,42.91413652256904,14.03800096373785,0
feaa0f79-f77b-4e73-897d-9781f12d5dd8,Ojas Sane,Media and Entertainment,0,5,0.6143082048557967,28.149317620749507,5.711045844212864,1
e81f2322-6941-40b7-9868-5392260c5257,Jalsa Bava,Auto and Auto Components,4,5,0.662894091502863,41.53364487601959,13.303069480203028,1
1eb89f1f-4183-40af-b729-6a7f88c11cd9,Zayyan Krish,IT and ITeS,3,7,0.7809378861482137,23.479295887082145,46.545170815767385,1
64219a30-1672-47ab-a71e-69d958ce6548,Ira Saraf,Electronics and IT hardware,0,10,0.33993608433869776,33.502790327453475,31.262952660314504,0
e360525c-0073-42b4-8af1-c58ef60637e3,Zinal Sura,Electronics and IT hardware,6,5,0.9311527222582708,21.10036197131161,31.775743905323356,0
af06cd87-fa3c-44f1-8bc2-257962e4cb3b,Geetika Memon,Auto and Auto Components,3,0,0.12105897266361912,42.97564161021104,49.192524462742696,0
361c7631-0263-45e2-be9d-ce39a66fa257,Hiral Gour,Textile and Clothing,3,9,0.5720210771316782,43.496211689548524,0.6397001882444131,1
5df0ed3d-3a85-4d4b-b8ac-85b89c4a39bc,Kritika Narang,Healthcare,0,7,0.988732106254013,41.3624052309185,14.488878631869923,0
ea79bda6-4075-4704-a7cc-9b838fb6a0d0,Yashawini Warrior,Handlooms and Handicrafts,5,7,0.8843193246439055,43.18966622061068,29.43512672953309,1
bdaf7e11-1b9c-4972-b500-fcb4561a009d,Yamini Gulati,Retail,3,3,0.9884180604789553,24.840411727295695,18.617795843512774,1
999ca900-4dda-4e71-ad57-938191bf51b7,Aayush Chaudhary,Pharmaceuticals,5,2,0.35907665436987257,41.06854691286374,33.66406402292185,1
12b8185e-7f13-48d1-a699-056255c82c95,Isaiah Doshi,Beauty and Wellness,3,2,0.7977291359752192,36.34842648147023,1.7998646413446728,1
c43e45cd-5a26-4940-a3ac-408e8941ca31,Yamini Narayanan,Private Security Services,2,9,0.22284036471355295,34.07012715148802,17.73391420097322,0
275deaa1-4468-412d-bea6-515ba8a4f04d,Samuel Gade,Furniture and Furnishing,1,5,0.6252203115459399,24.841596073661982,26.958602948407552,0
d90ea218-df6e-4b82-a139-bd3444d34fcd,Joshua Kurian,Auto and Auto Components,5,4,0.41104471206655013,38.55378659803412,31.091622604034946,0
b16adacd-bd97-4d06-8647-2a99b7d8a2c0,Niharika Ghose,Food Processing,2,1,0.6208319742206965,35.35056708311588,14.711228666284443,0
4235efac-4e92-4b0c-a215-c2c32b3bcf13,Saanvi Apte,Telecommunications,1,0,0.8365169150744445,28.537384175578005,37.213203031958514,1
cfa3b5ef-b271-49f6-ab44-0f5092a5d30d,Deepa Gaba,IT and ITeS,6,0,0.4858408421039818,37.380475076838806,13.54660939238434,1
9f9474a6-b0fd-47c1-a1f4-0b85378af2e1,Yashawini Kibe,"Travel, Tourism and Hospitality",1,6,0.7269089589250407,25.836895291469517,13.635187780643033,1
78904f76-e47f-4a55-b3f2-b7afba9a3a32,Hemang Naik,"Transportation, Logistics",2,4,0.26440734005642286,34.12223992350554,48.35704346854133,0
20093c56-9cc1-471b-b592-8e9326cb7de6,Vaishnavi Chadha,Healthcare,4,6,0.13839630034435063,26.19137277691072,31.94521114882271,1
64bb2b20-157b-4c41-a88f-287ee0d19b1f,Aarush Karpe,Auto and Auto Components,4,6,0.8032777634788683,26.163616907128215,1.934412821722603,1
526f2fd6-7c70-40db-8859-c04dfd2211d6,Gautami Sidhu,"Building, Construction and Real Estate",5,0,0.23561424134790002,36.72404786495124,0.4173011623090861,1
f01be222-18b7-411a-b99d-9abd2ebe0c65,Anmol D’Alia,Healthcare,0,8,0.3094901242827318,20.475531001091433,40.23341968087662,0
6c764a27-d002-4fc5-9c13-1e169a7114ce,Aarnav Bhavsar,Healthcare,1,4,0.11534825578219265,37.94107931636535,39.49480803126782,0
50d8705c-d3aa-4359-a362-d2fe811e3a10,Gaurangi Karnik,Media and Entertainment,0,8,0.5722888507581432,44.38889067363385,18.188187933875966,0
81be054d-543b-4daa-946a-e01ccd9a29ec,Aradhana Wali,"Building, Construction and Real Estate",2,9,0.544965705205966,40.95351200738119,0.3326145004061365,0
2f6fcda6-c6ec-4fad-81ac-443ceb598a8d,Jeremiah Chahal,Agriculture,0,7,0.28748705971235256,32.3425722616675,18.549031510131964,0
b5e9ba05-b62c-42f3-b890-682c6502f809,Hiral Kala,Media and Entertainment,6,6,0.26562498703388543,33.46889477394737,41.70867054497936,1
4deabd70-4447-4e7c-9400-9a23c187675b,Aachal Bandi,Retail,0,1,0.25872705351188213,21.324225754387108,24.039117394182945,0
19f95bd0-440b-472b-aa39-613de6546dc2,Aradhana Khare,Banking and Financial Services,2,1,0.7538332661354348,27.665513196496047,30.48896631467022,1
795c2d0f-249c-4aba-939c-02f16e9c1a7b,Advay Dash,Media and Entertainment,2,1,0.3380349921706548,35.36321983322623,18.144320365884976,1
e12c2709-e0c5-434d-bbbc-4be31eb2169c,Amruta Kuruvilla,Agriculture,0,0,0.6012479673560656,38.61538988316576,5.403253725165818,1
9393d9a5-1d62-4e6b-87f0-6309f7cae08f,Zaitra Srinivas,Banking and Financial Services,3,6,0.40910546368629275,35.435927221062165,29.34906360848915,0
9a10cadc-026e-4a34-a695-8d0de3ee01fd,Zashil Ganesh,Leather and Leather Goods,2,8,0.14415070219073853,28.027182277778742,46.271551360855916,0
864b6319-b5f0-4af3-a09d-817b3c783db4,Chandran Pant,Handlooms and Handicrafts,4,5,0.1945230993032192,32.572031343055606,10.34474597396965,1
8f992b1b-9fa1-4fdf-ba39-37a9038e9dbb,Neelima Sharma,Media and Entertainment,4,4,0.15237502020979754,22.382208520675235,16.23050352185033,1
1a4f1e02-2096-4683-9f6d-ae7876e25166,Anmol Sachdeva,Retail,1,0,0.8908596428488232,28.051756063915363,46.663451139816324,0
66decbac-5ac9-4eba-ab70-eaa985da7db2,Teerth Nadig,Healthcare,3,0,0.2954144426669582,42.38253470469711,11.531207043664281,1
6b71eceb-472a-475a-b5f1-74aa3992edf5,Patrick Borah,Domestic Help,4,1,0.5487348791891481,28.76646416682872,25.27530687838095,1
53baeffa-bd8e-48e4-9218-492ae5516114,Indali Shetty,Electronics and IT hardware,0,10,0.34778153065196843,32.85248802528005,39.787279336937345,0
25bf9bba-dc61-46cd-af7a-a3d4ef05dad5,Harita Bhardwaj,"Travel, Tourism and Hospitality",6,8,0.5500475751906999,22.25891400846254,0.20390656820704622,0
d667388a-17bb-44dd-884b-f03df0a190c5,Maya Kala,Telecommunications,1,3,0.3633768176287905,31.4014525094192,24.038089004046466,0
90105a89-cb07-4ea9-a41f-75efb6571c0c,Zaid Vora,Domestic Help,4,9,0.7548192257256999,28.509373722080895,21.694458243260467,0
57f134da-a277-4f4e-9ab1-9279a54e69f2,Yachana Nayak,Healthcare,4,10,0.5547445780512972,37.64627199510371,10.008858241040658,1
e16c7d89-9e9b-4754-b015-d5ec264fa30b,Turvi Khare,Private Security Services,3,10,0.8127892298701965,20.075572499809848,8.890585473310159,0
a461faa0-6056-4297-8e1e-521f679e328c,Vidhi Pandit,Private Security Services,4,5,0.7533002752375308,26.467308136867565,13.37532792003351,1
988dda00-1632-47e4-8c02-f89dba0828c0,Devika Yogi,Textile and Clothing,4,2,0.38639827266429116,39.17700688400102,19.327931758209427,0
934671d6-83aa-4415-a5df-f73110e1aff7,Ayush Parmer,"Transportation, Logistics",5,2,0.5075891369217272,25.90804210292433,17.659260802323544,1
c35548c7-12dd-4d4c-b5a8-d35e91c95183,Xalak Chhabra,Textile and Clothing,0,3,0.8884094535145971,29.727807662615884,38.253422226497996,1
07d65cb5-142e-4665-b680-1ce3a00fa5ab,Aashi Sanghvi,Telecommunications,2,9,0.9372219396654112,40.83830133386206,45.63765144530441,0
136bad95-bda0-4f53-b280-270675660786,Krisha Pal,IT and ITeS,0,1,0.7268801569294081,23.317558436697226,12.584595337071208,1
47893ccc-c2c2-4ac4-988e-f907a6ee4f48,Leena Oza,Telecommunications,0,2,0.6523490696096925,41.37164531378039,35.036627186410506,0
b01fdb0c-9218-4ba5-adcb-62fe19a19d8f,Onkar Balasubramanian,Food Processing,3,7,0.9403223389724822,29.591595180218018,13.455381689825385,1
fb8f05c0-0fa3-407f-ac4a-8f0ca1a07b7a,Ekta Trivedi,IT and ITeS,6,9,0.2699339003763752,38.86989291077768,44.22071131167696,0
35ea4219-5b98-48e4-9fae-c1aa7ef0f310,Darika Kanda,IT and ITeS,2,6,0.7431178328322215,28.18592689471496,25.179639798637954,0
061df466-ceb1-46bd-8870-bf20cc372947,Aachal Singh,Textile and Clothing,2,0,0.25803682827278673,40.776756777145366,42.834335821654115,0
addab60b-8892-4f33-915f-495479ed0abe,Devansh Sagar,Electronics and IT hardware,3,3,0.4122501471225106,25.166679261471074,0.05207798125097529,0
e934a6b3-7d78-4341-9f53-5b35d6da453a,Aayush Parmer,Textile and Clothing,5,0,0.3293851468432863,42.61505588027707,16.70323559733965,1
beef0b6a-43d8-4fed-a12b-ccf0ab0393c3,Hredhaan Acharya,Beauty and Wellness,6,5,0.33857611640540164,31.59755264242991,12.369029236369755,1
2d0678b6-ff56-4d60-9b25-aba3e948d7e4,Qabil Rattan,Domestic Help,5,2,0.7796925841340476,30.950336544132586,27.0216984256369,0
2159f096-4ffe-49a8-9502-6c94f4f75434,Bishakha Sabharwal,Retail,3,5,0.19454888099311535,20.466935426135365,13.832083131195638,0
c7ce7675-fb22-44d2-b363-b474ee5b79b4,Faqid Tara,Furniture and Furnishing,4,0,0.4666142246534599,35.90390442448749,37.6852476420037,1
8fbc1151-3702-4660-b22a-94626fe1360b,Qadim Jayaraman,Auto and Auto Components,1,10,0.18267698852058925,28.711324089580618,9.694481007781935,0
2206374c-1ea5-451b-a0ee-297f838a4dee,Tanay Chada,Beauty and Wellness,4,3,0.10201574325224547,31.876367547419264,45.402438234985276,1
69fff00f-71f9-45e7-9b8f-489b2c0b8038,Hema Keer,Agriculture,4,5,0.20113431800623013,29.497277283302232,47.542366240190326,1
97c42295-5747-4e19-bb79-85f7dd189702,Siddharth Sankaran,Beauty and Wellness,1,2,0.1212195987108955,30.838332431732354,18.215054953514098,1
5452ecad-fc0b-4b2b-9640-87a7d5591ba4,Dayita Parekh,Retail,1,8,0.28845388903930347,30.951434941085644,47.516150776542226,1
41ad25a6-4360-4281-8b20-430b0c4b2c4c,Yash Buch,Pharmaceuticals,1,6,0.3864272633780228,36.877201372444155,34.57872839711345,0
59cb4d63-ec54-4d34-99a6-25bb9b15ba0f,Nimrat Kibe,Pharmaceuticals,0,7,0.7857940233413446,34.36232499611421,27.11764219302268,0
af2e29ff-ade3-4e34-9409-ba5b6a3a97a4,Bhavani Murthy,Media and Entertainment,1,7,0.3790959405203945,43.847998654294514,1.1708647352377477,0
5c2563f6-f319-4c84-bf00-85ceacf9353a,Odika Sami,"Transportation, Logistics",4,8,0.6690379797194307,42.94402672431423,26.231336216860484,0
c83762ce-1150-4652-a6a0-41f979abf21a,Leela Handa,Domestic Help,1,1,0.18478055684929134,44.18676273019349,34.74458680532289,0
110d3e2e-85ba-4baa-95f6-5e242002aff0,Noah Dugar,Leather and Leather Goods,1,0,0.7636406569480738,38.206479608357995,43.4329873221997,1
6ba254c7-f3d3-49f2-b1b4-9bf2dfbebcec,Fiyaz Palla,Retail,3,1,0.5055636210078394,39.75287880237984,28.178769586610642,1
4e517bbf-b848-4b2b-b65a-1312a93ad27f,Aarav Boase,Retail,3,6,0.6520043336803635,22.44815129879086,35.83762618501595,1
8c32ea26-2072-4a4d-87b9-5d20708afeac,Upasna Kulkarni,Beauty and Wellness,6,2,0.2879273956651739,31.621329043901092,3.5999175695923755,0
0b89651d-e20a-4e2f-a8bd-6f3995019f57,Varenya Rajagopalan,Handlooms and Handicrafts,0,7,0.9411055766273161,32.9077146797585,3.0169552642759943,0
f9c2d409-6f05-4ddb-b7db-c71a280a4fc4,Warjas Dhar,Telecommunications,4,6,0.995564062539069,40.10088855512005,42.07188014386078,0
c5b34954-aeb4-4bd9-920b-172cc49e704d,Aadi Rajan,"Travel, Tourism and Hospitality",4,7,0.6356486960126598,30.694009767812986,6.956876634862907,0
12a8bc89-1702-4f86-b006-f0a432a0090b,Lipika Panchal,Healthcare,4,8,0.8436453596843155,43.603889234935245,24.84248132019855,0
bb867f43-a758-4877-abc8-986b7a1768b8,Leela Pandya,Healthcare,4,0,0.1604391757611499,40.112373581875666,6.745270841586059,1
1717546c-fc98-4d7c-be95-01a8c1d8f5f7,Zashil Talwar,Food Processing,0,3,0.7976258884098018,40.92972419358162,43.28857731028182,1
e00af644-9170-46b7-9f3f-f1a391aa2ead,Ubika Sarraf,"Building, Construction and Real Estate",6,2,0.421324263362841,24.78204717459101,25.79034175382559,1
67098677-e4cf-42a6-9f84-047c14c7f274,Ethan Saha,"Transportation, Logistics",6,2,0.8095655570177066,44.9825623540126,33.97247445246355,1
75223c99-a36f-4249-8277-c5c00dcdb040,Ekaja Randhawa,Furniture and Furnishing,4,9,0.49292076648446526,40.042717101339356,44.25897161058347,0
d209fd69-9f79-42f7-85f8-7034fb4a504e,Deepa Kata,"Transportation, Logistics",1,8,0.7066788537858361,37.26893818086528,25.84500069762968,0
4316dd9c-226d-4fbc-be5b-4c148298ac05,Ishanvi Mangal,Electronics and IT hardware,6,8,0.17549623496786645,28.981373586224997,49.86769529965861,1
97b95827-7bd8-4e16-a802-207de719a2f4,Pahal Tara,Beauty and Wellness,4,3,0.4486962425583463,40.70667154630118,37.779963450253206,0
e92c451c-4dce-42a4-9081-5b560d166f7c,Karan Aggarwal,Telecommunications,4,8,0.5860467234526642,31.39201535179042,36.719848817359086,0
5602d546-2c6b-4e3e-88f1-2160d8a1ee4e,Ethan Sheth,Media and Entertainment,6,3,0.8975472510266435,44.16540168610884,42.44202767547931,1
3121af8a-fb08-465c-a81f-d8511f49961b,Ranveer Basu,Agriculture,2,4,0.3216850599403021,31.368612003577642,0.8751439137057393,1
198a6b14-e26d-4ce7-b8f4-c6445f0f21b5,Siddharth Ray,Healthcare,0,1,0.5127623286707382,30.76384121672467,24.236624239873315,1
70f94f33-5d49-4090-9480-91b3cf69a61d,Yadavi Balakrishnan,Pharmaceuticals,6,5,0.9710145230573248,43.80011913408127,35.86129827230614,0
edbf619b-4cfb-4ab4-b54b-46301596d427,Rajata Magar,Media and Entertainment,6,5,0.5401862949330765,21.23909159487067,9.220070922424545,0
4544a2bb-4a8d-4f88-bc1c-94f10a1b8e53,Mekhala Khurana,Handlooms and Handicrafts,4,9,0.2389371033640107,26.854495798832318,0.49713928861958023,0
a047bdf9-0c3e-496b-b471-020b685f1d59,Sai Sarma,"Building, Construction and Real Estate",1,9,0.21882616500000934,43.70262804898817,48.92244144525988,0
23d8be52-e4d1-4769-8c74-16321a971576,Zayan Thaker,"Building, Construction and Real Estate",3,6,0.9457783165809452,31.200276019850428,15.525962708737746,1
fa2a1583-884e-4c85-a6e8-9fb2f1905e99,Chaaya Chaudry,Textile and Clothing,5,9,0.19305307853382594,43.250696780333314,6.833289952354455,0
2595d87b-8fcb-4ce7-80b0-830ea8f88562,Reyansh Sandhu,Leather and Leather Goods,3,0,0.34150240050162384,38.08761286911267,24.33946788440468,1
dd76cfa2-78dc-438d-b90d-2b42976269e9,Jagdish Thakur,Media and Entertainment,2,3,0.10016941294461412,42.21242497387906,36.23289877047723,0
c879c873-e964-496e-964d-b5067290eb7e,Mitesh Pau,IT and ITeS,5,3,0.6380510179621477,22.880300749207713,22.52486927656611,0
a6c3f961-93f8-4953-9e49-f988ea002ac1,Yashasvi Batra,Telecommunications,0,10,0.3574245130037216,40.198352696867246,10.875760173895483,1
0ba0a756-c51a-4ef0-a126-dd1801a2148a,Tanveer Varty,Pharmaceuticals,6,4,0.5802813371602645,22.92449524870747,45.892093427810906,1
b6d8fc15-e8e1-47d5-82f6-76063c9ef37a,Chanakya Nanda,Domestic Help,2,4,0.7141208663696,40.50222812414349,13.09166242137425,1
2c29e765-5285-49b0-872e-a4bc0b0a2103,Warda Suri,Media and Entertainment,0,10,0.26647900450044665,22.539896983595614,40.77659168073958,0
665ec2a7-a870-4403-bc3f-bf9a8d21971e,Hritik Pau,Healthcare,2,2,0.28252750723850195,38.03856556608339,41.66849051783962,0
f590862b-a32c-4907-816e-a797fe09b2d6,Kritika Kala,Handlooms and Handicrafts,0,2,0.5377944775504161,20.60396847080899,28.862248345653686,0
d818e10c-573f-46a4-af33-12e70d8fbd40,Samar Badami,Food Processing,5,9,0.25533320172997165,32.77487457507054,40.74409889693392,0
46c01323-1867-4d00-8621-c2c6f3e031ec,Oliver Pall,Handlooms and Handicrafts,4,6,0.23235322436729172,38.95790383321534,25.89957734865118,0
056bcaa7-5550-49e0-ae5a-3a4bae820c1d,Pranav Chandra,Agriculture,1,0,0.35730100633654716,29.23741552193127,12.443152850148886,1
9a72a2e4-2032-47c9-95bf-7b4b65d84562,Ranbir Dar,Textile and Clothing,2,8,0.9062587893443517,41.08897277263263,19.663224899854587,0
3ca707ea-3d2a-4ff7-8be9-f26ba3c2e8d8,Ranveer Salvi,Healthcare,5,1,0.5469734017340234,36.135772085266936,15.125481189149081,1
e4d347cc-0fc4-4f7c-ab56-8199d8f4f1a7,Logan Pandey,Handlooms and Handicrafts,0,3,0.9444961718681988,28.91737095530497,38.35004587983288,0
